year,block ,plot ,management_trt,herbivory_trt,bison_pasture,live,unknown,code,cover,taxon,provenance,life_cycle,type,notes 
2024,NA,86,control,,no,1,0,SOLCAN,34,Solidago canadensis ,native,perennial ,forb,
2024,NA,86,control,,no,1,0,PASSAT,3,Pastinaca sativa ,introduced,biennial ,forb,
2024,NA,86,control,,no,0,0,LITTER,98,,,,,
2024,NA,86,control,,no,1,0,POAPRA,,Poa pratensis ,introduced,perennial ,grass,
2024,NA,86,control,,no,1,0,MONFIS,1,Mondarda fistulosa ,native,perennial ,legume,
2024,NA,86,control,,no,1,0,TOXRAD,10,Toxicodendron radicans,native,perennial ,vine,
2024,NA,86,control,,no,1,0,BROINE,5,Bromus inermis ,introduced,perennial ,grass,
2024,NA,86,control,,no,1,0,SYMLAE,1,Symphyotrichum laeve ,native,perennial ,forb,
2024,NA,85,control,,no,0,0,BARE,10,,,,,
2024,NA,85,control,,no,1,0,SOLCAN,50,Solidago canadensis ,native,perennial ,forb,
2024,NA,85,control,,no,1,0,FESARU,6,Festuca arundinacea,introduced,perennial ,grass,
2024,NA,85,control,,no,0,0,LITTER,90,,,,,
2024,NA,85,control,,no,1,0,DAUCAR,2,Daucus carota,introduced,biennial ,forb,
2024,NA,85,control,,no,1,0,POAPRA,50,Poa pratensis ,introduced,perennial ,grass,
2024,NA,85,control,,no,1,0,MONFIS,6,Mondarda fistulosa ,native,perennial ,legume,
2024,NA,85,control,,no,1,0,PASSAT,2,Pastinaca sativa ,introduced,biennial ,forb,
2024,NA,85,control,,no,1,0,BROINE,5,Bromus inermis ,introduced,perennial ,grass,
2024,NA,85,control,,no,1,0,SYMPIL,12,Symphyotrcchum pilosum ,native,perennial ,forb,
2024,18,54,herbicide,SB,yes,0,0,BARE,80,,,,,
2024,18,54,herbicide,SB,yes,1,0,TRIPRA,27,Trifolium pratense,introduced,biennial ,legume,
2024,18,54,herbicide,SB,yes,1,0,POAPRA,50,Poa pratensis ,introduced,perennial ,grass,
2024,18,54,herbicide,SB,yes,1,0,RATPIN,0.5,Ratibida pinnata ,native,perennial ,forb,
2024,18,54,herbicide,SB,yes,1,0,ASCSYR,,Asclepias syriaca,native,perennial ,forb,
2024,18,54,herbicide,SB,yes,1,1,UK Forb 34,0.2,unknown forb,,,forb,Uk 34
2024,18,54,herbicide,SB,yes,1,0,Scirpus spp ,1,Scirpus spp ,native,perennial ,grass,"bulrush , most likely atrovirens "
2024,18,54,herbicide,SB,yes,0,0,LITTER,20,,,,,
2024,18,54,herbicide,SB,yes,1,0,PLALAN,3,Plantago lanceolata ,introduced,perennial ,forb,
2024,18,54,herbicide,SB,yes,1,0,SYMLAE,1,Symphyotrichum laeve ,native,perennial ,forb,
2024,18,54,herbicide,SB,yes,1,0,CONARV,0.4,Convolvulus arvensis ,introduced,perennial ,forb,
2024,18,54,herbicide,SB,yes,1,1,UK Forb 29,0.1,unknown forb,,,forb,UK 29 
2024,18,54,herbicide,SB,yes,1,1,UK Forb 35,0.1,unknown forb,,,forb,UK 35
2024,18,54,herbicide,SB,yes,1,0,BROINE,8,Bromus inermis ,introduced,perennial ,grass,
2024,18,54,herbicide,SB,yes,1,0,AMBART,1,Ambrosia artemisiifolia,native,annual ,forb,
2024,18,54,herbicide,SB,yes,1,0,DAUCAR,10,Daucus carota,introduced,biennial ,forb,
2024,18,54,herbicide,SB,yes,1,0,SINARV,0.1,Sinapis arvensis ,introduced,annual ,forb,wild mustard
2024,18,54,herbicide,SB,yes,1,0,FESARU,3,Festuca arundinacea,introduced,perennial ,grass,
2024,18,54,herbicide,SB,yes,1,1,UK Forb 33,0.1,unknown forb,,,forb,UK 33
2024,18,54,herbicide,SB,yes,1,1,UK Forb 32,0.1,unknown forb,,,forb,UK 32
2024,18,53,herbicide,SX,yes,0,0,BARE,50,,,,,
2024,18,53,herbicide,SX,yes,1,0,SYMPIL,90,Symphyotrcchum pilosum ,native,perennial ,forb,
2024,18,53,herbicide,SX,yes,1,0,POAPRA,10,Poa pratensis ,introduced,perennial ,grass,
2024,18,53,herbicide,SX,yes,1,0,OXASTR,0.3,Oxalis stricta ,native,perennial ,forb,
2024,18,53,herbicide,SX,yes,1,0,TRIPRA,3,Trifolium pratense,introduced,biennial ,legume,
2024,18,53,herbicide,SX,yes,0,0,LITTER,50,,,,,
2024,18,53,herbicide,SX,yes,1,0,CONARV,2,Convolvulus arvensis ,introduced,perennial ,forb,
2024,18,53,herbicide,SX,yes,1,1,UK Forb 35,1,unknown forb,,,forb,UK 35
2024,18,53,herbicide,SX,yes,1,1,UK Forb 32,0.1,unknown forb,,,forb,UK 32
2024,18,53,herbicide,SX,yes,1,0,SOLCAR,1,Solanum carolinense,native,perennial ,forb,
2024,18,53,herbicide,SX,yes,1,0,CONCAN,5,Conyza canadensis,native,annual ,forb,
2024,18,53,herbicide,SX,yes,1,0,DIPLAC,2,Dipsacus laciniatus,introduced,perennial ,forb,cutleaf teasel 
2024,18,53,herbicide,SX,yes,1,1,UK Forb 31,0.3,unknown forb,,,forb,UK 31
2024,18,53,herbicide,SX,yes,1,0,TRADUB,1,Tragopogon dubius,introduced,biennial ,forb,
2024,18,52,herbicide,XX,yes,0,0,BARE,20,,,,,
2024,18,52,herbicide,XX,yes,1,0,DAUCAR,40,Daucus carota,introduced,biennial ,forb,
2024,18,52,herbicide,XX,yes,1,0,MACPOM,25,Maclura pomifera,native,perennial ,woody,
2024,18,52,herbicide,XX,yes,1,0,CONCAN,1,Conyza canadensis,native,annual ,forb,
2024,18,52,herbicide,XX,yes,1,1,UK Forb 8,0.1,unknown forb,,,forb,UK 8 
2024,18,52,herbicide,XX,yes,0,0,LITTER,80,,,,,
2024,18,52,herbicide,XX,yes,1,0,SYMPIL,20,Symphyotrcchum pilosum ,native,perennial ,forb,
2024,18,52,herbicide,XX,yes,1,0,DIPLAC,1,Dipsacus laciniatus,introduced,perennial ,forb,cutleaf teasel 
2024,18,52,herbicide,XX,yes,1,0,RUDSPEC,1,Rudbeckia speciosa ,native,perennial ,forb,
2024,18,52,herbicide,XX,yes,1,0,CONARV,1,Convolvulus arvensis ,introduced,perennial ,forb,
2024,18,52,herbicide,XX,yes,1,0,TRIPRA,10,Trifolium pratense,introduced,biennial ,legume,
2024,18,52,herbicide,XX,yes,1,0,CIRDIS,1,Cirsium discolor,native,biennial ,forb,
2024,18,52,herbicide,XX,yes,1,0,CIRARV,1,Cirsium arvense,introduced,perennial ,forb,
2024,5,15,fire,SB,yes,0,0,BARE,60,,,,,
2024,5,15,fire,SB,yes,1,0,SORNUT,8,Sorghastrum nutans,native,perennial ,grass,
2024,5,15,fire,SB,yes,1,0,PASSAT,4,Pastinaca sativa ,introduced,biennial ,forb,
2024,5,15,fire,SB,yes,1,0,BROINE,13,Bromus inermis ,introduced,perennial ,grass,
2024,5,15,fire,SB,yes,0,0,LITTER,40,,,,,
2024,5,15,fire,SB,yes,1,0,TRIPRA,15,Trifolium pratense,introduced,biennial ,legume,
2024,5,15,fire,SB,yes,1,0,SOLCAN,20,Solidago canadensis ,native,perennial ,forb,
2024,5,15,fire,SB,yes,1,0,FESARU,18,Festuca arundinacea,introduced,perennial ,grass,
2024,5,15,fire,SB,yes,1,0,ELAUMB,9,Elaeagnus umbellata,introduced,perennial ,woody,
2024,5,15,fire,SB,yes,1,0,MONFIS,3,Mondarda fistulosa ,native,perennial ,legume,
2024,5,15,fire,SB,yes,1,0,POAPRA,60,Poa pratensis ,introduced,perennial ,grass,
2024,5,15,fire,SB,yes,1,0,DAUCAR,3,Daucus carota,introduced,biennial ,forb,
2024,5,14,fire,SX,yes,0,0,BARE,40,,,,,
2024,5,14,fire,SX,yes,1,0,SOLCAN,26,Solidago canadensis ,native,perennial ,forb,
2024,5,14,fire,SX,yes,1,0,POAPRA,69,Poa pratensis ,introduced,perennial ,grass,
2024,5,14,fire,SX,yes,1,0,DAUCAR,2,Daucus carota,introduced,biennial ,forb,
2024,5,14,fire,SX,yes,0,0,LITTER,60,,,,,
2024,5,14,fire,SX,yes,1,0,FESARU,24,Festuca arundinacea,introduced,perennial ,grass,
2024,5,14,fire,SX,yes,1,0,TRIPRA,4,Trifolium pratense,introduced,biennial ,legume,
2024,5,14,fire,SX,yes,1,0,MELOFF,2,Melilotus officinalis ,introduced,perennial ,legume,
2024,5,14,fire,SX,yes,1,0,BROINE,38,Bromus inermis ,introduced,perennial ,grass,
2024,5,14,fire,SX,yes,1,0,SOLCAR,2,Solanum carolinense,native,perennial ,forb,
2024,5,13,fire,XX,yes,0,0,BARE,5,,,,,
2024,5,13,fire,XX,yes,1,0,PASSAT,15,Pastinaca sativa ,introduced,biennial ,forb,
2024,5,13,fire,XX,yes,1,0,FESARU,28,Festuca arundinacea,introduced,perennial ,grass,
2024,5,13,fire,XX,yes,1,0,SYMPIL,4,Symphyotrcchum pilosum ,native,perennial ,forb,
2024,5,13,fire,XX,yes,0,0,LITTER,95,,,,,
2024,5,13,fire,XX,yes,1,0,SOLCAN,27,Solidago canadensis ,native,perennial ,forb,
2024,5,13,fire,XX,yes,1,0,POAPRA,30,Poa pratensis ,introduced,perennial ,grass,
2024,5,13,fire,XX,yes,1,0,PHLPRA,7,Phleum pratense,introduced,perennial ,grass,
2024,5,13,fire,XX,yes,1,0,CONARV,7,Convolvulus arvensis ,introduced,perennial ,forb,
2024,5,13,fire,XX,yes,1,0,MONFIS,6,Mondarda fistulosa ,native,perennial ,legume,
2024,5,13,fire,XX,yes,1,0,BROINE,15,Bromus inermis ,introduced,perennial ,grass,
2024,5,13,fire,XX,yes,1,0,TRIPRA,4,Trifolium pratense,introduced,biennial ,legume,
2024,12,36,mow,SB,yes,0,0,BARE,8,,,,,
2024,12,36,mow,SB,yes,1,0,MONFIS,10,Mondarda fistulosa ,native,perennial ,legume,
2024,12,36,mow,SB,yes,1,0,BROINE,18,Bromus inermis ,introduced,perennial ,grass,
2024,12,36,mow,SB,yes,1,1,UK Forb 29,0.1,unknown forb,,,forb,UK 29 
2024,12,36,mow,SB,yes,1,0,TRIPRA,3,Trifolium pratense,introduced,biennial ,legume,
2024,12,36,mow,SB,yes,0,0,LITTER,92,,,,,
2024,12,36,mow,SB,yes,1,0,SOLCAN,16,Solidago canadensis ,native,perennial ,forb,
2024,12,36,mow,SB,yes,1,0,FESARU,27,Festuca arundinacea,introduced,perennial ,grass,
2024,12,36,mow,SB,yes,1,0,RATPIN,0.1,Ratibida pinnata ,native,perennial ,forb,
2024,12,36,mow,SB,yes,1,0,SOLCAR,2,Solanum carolinense,native,perennial ,forb,
2024,12,36,mow,SB,yes,1,0,DAUCAR,5,Daucus carota,introduced,biennial ,forb,
2024,12,36,mow,SB,yes,1,0,SYMPIL,8,Symphyotrcchum pilosum ,native,perennial ,forb,
2024,12,36,mow,SB,yes,1,0,POAPRA,50,Poa pratensis ,introduced,perennial ,grass,
2024,12,36,mow,SB,yes,1,0,TAROFF,1,Taraxacum officnale ,introduced,perennial ,forb,
2024,12,35,mow,SX,yes,0,0,BARE,3,,,,,
2024,12,35,mow,SX,yes,1,0,MONFIS,17,Mondarda fistulosa ,native,perennial ,legume,
2024,12,35,mow,SX,yes,1,0,DACGLO,9,Dactylis glomerata,introduced,perennial ,grass,
2024,12,35,mow,SX,yes,1,0,POAPRA,45,Poa pratensis ,introduced,perennial ,grass,
2024,12,35,mow,SX,yes,0,0,LITTER,97,,,,,
2024,12,35,mow,SX,yes,1,0,DAUCAR,15,Daucus carota,introduced,biennial ,forb,
2024,12,35,mow,SX,yes,1,0,PHLPRA,3,Phleum pratense,introduced,perennial ,grass,
2024,12,35,mow,SX,yes,1,0,ASCSYR,5,Asclepias syriaca,native,perennial ,forb,
2024,12,35,mow,SX,yes,1,0,SOLCAN,30,Solidago canadensis ,native,perennial ,forb,
2024,12,35,mow,SX,yes,1,0,BROINE,8,Bromus inermis ,introduced,perennial ,grass,
2024,12,35,mow,SX,yes,1,0,FESARU,17,Festuca arundinacea,introduced,perennial ,grass,
2024,12,34,mow,XX,yes,0,0,BARE,2,,,,,
2024,12,34,mow,XX,yes,1,0,SOLCAN,23,Solidago canadensis ,native,perennial ,forb,
2024,12,34,mow,XX,yes,1,0,FESARU,15,Festuca arundinacea,introduced,perennial ,grass,
2024,12,34,mow,XX,yes,1,0,POAPRA,25,Poa pratensis ,introduced,perennial ,grass,
2024,12,34,mow,XX,yes,0,0,LITTER,98,,,,,
2024,12,34,mow,XX,yes,1,0,BROINE,58,Bromus inermis ,introduced,perennial ,grass,
2024,12,34,mow,XX,yes,1,0,CONARV,1,Convolvulus arvensis ,introduced,perennial ,forb,
2024,12,34,mow,XX,yes,1,0,PHLPRA,23,Phleum pratense,introduced,perennial ,grass,
2024,12,34,mow,XX,yes,1,0,DAUCAR,2,Daucus carota,introduced,biennial ,forb,
2023,1,1,fire,XX,yes,0,0,BARE,88,,,,,
2023,1,1,fire,XX,yes,1,0,SOLCAN,11,Solidago canadensis ,native,perennial ,forb,
2023,1,1,fire,XX,yes,1,0,TRIPRA,53,Trifolium pratense,introduced,biennial ,legume,
2023,1,1,fire,XX,yes,1,0,AMBTRI,7,Ambrosia trifida ,native,annual ,forb,
2023,1,1,fire,XX,yes,1,0,AMBART,,Ambrosia artemisiifolia,native,annual ,forb,
2023,1,1,fire,XX,yes,1,0,PLALAN,0.5,Plantago lanceolata ,introduced,perennial ,forb,
2023,1,1,fire,XX,yes,1,0,CONARV,3,Convolvulus arvensis ,introduced,perennial ,forb,
2023,1,1,fire,XX,yes,1,1,UK Forb,1,unknown forb,,,forb,Uknown
2023,1,1,fire,XX,yes,0,0,LITTER,12,,,,,
2023,1,1,fire,XX,yes,1,0,SOLCAR,1,Solanum carolinense,native,perennial ,forb,
2023,1,1,fire,XX,yes,1,0,PASSAT,3,Pastinaca sativa ,introduced,biennial ,forb,
2023,1,1,fire,XX,yes,1,0,FESARU,5,Festuca arundinacea,introduced,perennial ,grass,
2023,1,1,fire,XX,yes,1,0,ERIANN,2,Erigeron annuus ,native,annual ,forb,
2023,1,1,fire,XX,yes,1,0,SYMLAE,3,Symphyotrichum laeve ,native,perennial ,forb,
2023,1,1,fire,XX,yes,1,0,Scirpus spp ,1,Scirpus spp ,native,perennial ,grass,"bulrush , most likely atrovirens "
2023,1,1,fire,XX,yes,1,0,DAUCAR,2,Daucus carota,introduced,biennial ,forb,
2023,1,1,fire,XX,yes,1,0,BROINE,13,Bromus inermis ,introduced,perennial ,grass,
2023,1,1,fire,XX,yes,1,0,POAPRA,15,Poa pratensis ,introduced,perennial ,grass,
2023,1,1,fire,XX,yes,1,0,MEDLUP,2,Medicago lupulina ,introduced,perennial ,legume,
2023,1,1,fire,XX,yes,1,0,OXASTR,0.5,Oxalis stricta ,native,perennial ,forb,
2023,1,1,fire,XX,yes,1,0,DACGLO,3,Dactylis glomerata,introduced,perennial ,grass,
2023,1,2,fire,SX,yes,0,0,BARE,98,,,,,
2023,1,2,fire,SX,yes,1,0,SOLCAN,14,Solidago canadensis ,native,perennial ,forb,
2023,1,2,fire,SX,yes,1,0,AMBTRI,9,Ambrosia trifida ,native,annual ,forb,
2023,1,2,fire,SX,yes,1,0,AMBART,1,Ambrosia artemisiifolia,native,annual ,forb,
2023,1,2,fire,SX,yes,1,0,DACGLO,11,Dactylis glomerata,introduced,perennial ,grass,
2023,1,2,fire,SX,yes,1,0,Scirpus spp ,0.5,Scirpus spp ,native,perennial ,grass,"bulrush , most likely atrovirens "
2023,1,2,fire,SX,yes,1,0,DAUCAR,4,Daucus carota,introduced,biennial ,forb,
2023,1,2,fire,SX,yes,1,0,CONARV,3,Convolvulus arvensis ,introduced,perennial ,forb,
2023,1,2,fire,SX,yes,1,0,ELAUMB,30,Elaeagnus umbellata,,,woody,woody
2023,1,2,fire,SX,yes,1,0,FESARU,8,Festuca arundinacea,introduced,perennial ,grass,
2023,1,2,fire,SX,yes,1,1,UK Forb ,0.1,unknown forb,,,forb,Uknown
2023,1,2,fire,SX,yes,1,0,BROINE,40,Bromus inermis ,introduced,perennial ,grass,
2023,1,2,fire,SX,yes,1,0,PASSAT,4,Pastinaca sativa ,introduced,biennial ,forb,
2023,1,2,fire,SX,yes,1,0,TRIPRA,3,Trifolium pratense,introduced,biennial ,legume,
2023,1,2,fire,SX,yes,1,0,POAPRA,27,Poa pratensis ,introduced,perennial ,grass,
2023,1,2,fire,SX,yes,1,0,TRIPRA,2,Trifolium pratense,introduced,biennial ,legume,
2023,1,2,fire,SX,yes,1,0,SYMLAE,0.5,Symphyotrichum laeve ,native,perennial ,forb,
2023,1,3,fire,SB,yes,0,0,BARE,85,,,,,
2023,1,3,fire,SB,yes,0,0,LITTER,15,,,,,
2023,1,3,fire,SB,yes,1,0,TRIREP,3,Trifolium repens ,introduced,perennial ,legume,
2023,1,3,fire,SB,yes,1,0,TRIPRA,2,Trifolium pratense,introduced,biennial ,legume,
2023,1,3,fire,SB,yes,1,0,BROINE,10,Bromus inermis ,introduced,perennial ,grass,
2023,1,3,fire,SB,yes,1,0,FESARU,18,Festuca arundinacea,introduced,perennial ,grass,
2023,1,3,fire,SB,yes,1,0,SOLCAN,23,Solidago canadensis ,native,perennial ,forb,
2023,1,3,fire,SB,yes,1,0,SOLCAR,1,Solanum carolinense,native,perennial ,forb,
2023,1,3,fire,SB,yes,1,0,AMBTRI,2,Ambrosia trifida ,native,annual ,forb,
2023,1,3,fire,SB,yes,1,1,UK Forb,0.1,unknown forb,,,forb,Uknown
2023,1,3,fire,SB,yes,1,0,DACGLO,0.5,Dactylis glomerata,introduced,perennial ,grass,
2023,1,3,fire,SB,yes,1,0,DAUCAR,2,Daucus carota,introduced,biennial ,forb,
2023,1,3,fire,SB,yes,1,0,POAPRA,48,Poa pratensis ,introduced,perennial ,grass,
2023,1,3,fire,SB,yes,1,0,AMBART,1,Ambrosia artemisiifolia,native,annual ,forb,
2023,1,3,fire,SB,yes,1,0,TAROFF,0.5,Taraxacum officnale ,introduced,perennial ,forb,
2023,1,3,fire,SB,yes,1,0,SYMLAE,0.5,Symphyotrichum laeve ,native,perennial ,forb,
2023,2,4,fire,XX,yes,0,0,BARE,98,,,,,
2023,2,4,fire,XX,yes,0,0,LITTER,2,,,,,
2023,2,4,fire,XX,yes,1,0,POAPRA,10,Poa pratensis ,introduced,perennial ,grass,
2023,2,4,fire,XX,yes,1,0,DAUCAR,0.2,Daucus carota,introduced,biennial ,forb,
2023,2,4,fire,XX,yes,1,0,AMBTRI,16,Ambrosia trifida ,native,annual ,forb,
2023,2,4,fire,XX,yes,1,0,PASSAT,2,Pastinaca sativa ,introduced,biennial ,forb,
2023,2,4,fire,XX,yes,1,0,SOLCAN,92,Solidago canadensis ,native,perennial ,forb,
2023,2,4,fire,XX,yes,1,0,TRIREP,2,Trifolium repens ,introduced,perennial ,legume,
2023,2,4,fire,XX,yes,1,0,APOCAN,3,Apocynum cannabinum ,native,perennial ,forb,
2023,2,4,fire,XX,yes,1,0,PHLPRA,8,Phleum pratense,introduced,perennial ,grass,
2023,2,4,fire,XX,yes,1,0,AMBART,0.1,Ambrosia artemisiifolia,native,annual ,forb,
2023,2,4,fire,XX,yes,1,0,CONARV,4,Convolvulus arvensis ,introduced,perennial ,forb,
2023,2,4,fire,XX,yes,1,0,BROINE,15,Bromus inermis ,introduced,perennial ,grass,
2023,2,4,fire,XX,yes,1,0,FESARU,25,Festuca arundinacea,introduced,perennial ,grass,
2023,2,4,fire,XX,yes,1,0,DACGLO,12,Dactylis glomerata,introduced,perennial ,grass,
2023,2,6,fire,SB,yes,1,0,SOLCAN,65,Solidago canadensis ,native,perennial ,forb,
2023,2,6,fire,SB,yes,1,0,BROINE,38,Bromus inermis ,introduced,perennial ,grass,
2023,2,6,fire,SB,yes,1,0,FESARU,42,Festuca arundinacea,introduced,perennial ,grass,
2023,2,6,fire,SB,yes,1,0,CONARV,1,Convolvulus arvensis ,introduced,perennial ,forb,
2023,2,6,fire,SB,yes,1,0,TOXRAD,6,Toxicodendron radicans,native,perennial ,vine,
2023,2,6,fire,SB,yes,1,0,PASSAT,6,Pastinaca sativa ,introduced,biennial ,forb,
2023,2,6,fire,SB,yes,1,0,POAPRA,25,Poa pratensis ,introduced,perennial ,grass,
2023,2,6,fire,SB,yes,1,0,TRIPRA,4,Trifolium pratense,introduced,biennial ,legume,
2023,2,6,fire,SB,yes,1,0,APOCAN,3,Apocynum cannabinum ,native,perennial ,forb,
2023,2,6,fire,SB,yes,0,0,BARE,98,,,,,
2023,2,6,fire,SB,yes,0,0,LITTER,2,,,,,
2023,2,6,fire,SB,yes,1,0,AMBTRI,2,Ambrosia trifida ,native,annual ,forb,
2023,2,6,fire,SB,yes,1,0,TRIREP,2,Trifolium repens ,introduced,perennial ,legume,
2023,3,7,fire,XX,yes,1,0,SOLCAN,60,Solidago canadensis ,native,perennial ,forb,
2023,3,7,fire,XX,yes,1,0,CONARV,6,Convolvulus arvensis ,introduced,perennial ,forb,
2023,3,7,fire,XX,yes,1,0,AMBTRI,3,Ambrosia trifida ,native,annual ,forb,
2023,3,7,fire,XX,yes,1,0,FESARU,25,Festuca arundinacea,introduced,perennial ,grass,
2023,3,7,fire,XX,yes,1,0,BROINE,20,Bromus inermis ,introduced,perennial ,grass,
2023,3,7,fire,XX,yes,1,0,TRIPRA,6,Trifolium pratense,introduced,biennial ,legume,
2023,3,7,fire,XX,yes,1,0,PHLPRA,8,Phleum pratense,introduced,perennial ,grass,
2023,3,7,fire,XX,yes,1,0,ERISTR,13,Erigeron strigosus ,native,biennial ,forb,
2023,3,7,fire,XX,yes,1,0,TRIREP,2,Trifolium repens ,introduced,perennial ,legume,
2023,3,7,fire,XX,yes,1,0,SOLCAR,1,Solanum carolinense,native,perennial ,forb,
2023,3,7,fire,XX,yes,0,0,BARE,,,,,,
2023,3,7,fire,XX,yes,0,0,LITTER,,,,,,
2023,3,7,fire,XX,yes,1,0,PASSAT,5,Pastinaca sativa ,introduced,biennial ,forb,
2023,3,7,fire,XX,yes,1,0,DAUCAR,1,Daucus carota,introduced,biennial ,forb,
2023,3,7,fire,XX,yes,1,0,POAPRA,45,Poa pratensis ,introduced,perennial ,grass,
2023,3,8,fire,SX,yes,0,0,BARE,85,,,,,
2023,3,8,fire,SX,yes,0,0,LITTER,15,,,,,
2023,3,8,fire,SX,yes,1,0,POAPRA,20,Poa pratensis ,introduced,perennial ,grass,
2023,3,8,fire,SX,yes,1,0,TRIREP,6,Trifolium repens ,introduced,perennial ,legume,
2023,3,8,fire,SX,yes,1,0,TRIPRA,1,Trifolium pratense,introduced,biennial ,legume,
2023,3,8,fire,SX,yes,1,0,PASSAT,20,Pastinaca sativa ,introduced,biennial ,forb,
2023,3,8,fire,SX,yes,1,0,ASCSYR,22,Asclepias syriaca,native,perennial ,forb,
2023,3,8,fire,SX,yes,1,0,BROINE,10,Bromus inermis ,introduced,perennial ,grass,
2023,3,8,fire,SX,yes,1,0,ERISTR,18,Erigeron strigosus ,native,biennial ,forb,
2023,3,8,fire,SX,yes,1,0,PHLPRA,8,Phleum pratense,introduced,perennial ,grass,
2023,3,8,fire,SX,yes,1,0,FESARU,12,Festuca arundinacea,introduced,perennial ,grass,
2023,3,8,fire,SX,yes,1,0,SOLCAN,28,Solidago canadensis ,native,perennial ,forb,
2023,3,8,fire,SX,yes,1,0,CONARV,4,Convolvulus arvensis ,introduced,perennial ,forb,
2023,3,8,fire,SX,yes,1,0,DAUCAR,1,Daucus carota,introduced,biennial ,forb,
2023,3,8,fire,SX,yes,1,0,AMBTRI,2,Ambrosia trifida ,native,annual ,forb,
2023,3,9,fire,SB,yes,0,0,BARE,98,,,,,
2023,3,9,fire,SB,yes,0,0,LITTER,2,,,,,
2023,3,9,fire,SB,yes,1,0,BROINE,30,Bromus inermis ,introduced,perennial ,grass,
2023,3,9,fire,SB,yes,1,0,POAPRA,15,Poa pratensis ,introduced,perennial ,grass,
2023,3,9,fire,SB,yes,1,0,PASSAT,5,Pastinaca sativa ,introduced,biennial ,forb,
2023,3,9,fire,SB,yes,1,0,AMBTRI,3,Ambrosia trifida ,native,annual ,forb,
2023,3,9,fire,SB,yes,1,0,FESARU,8,Festuca arundinacea,introduced,perennial ,grass,
2023,3,9,fire,SB,yes,1,0,MONFIS,18,Mondarda fistulosa ,native,perennial ,legume,
2023,3,9,fire,SB,yes,1,0,SOLCAN,45,Solidago canadensis ,native,perennial ,forb,
2023,3,9,fire,SB,yes,1,0,TRIPRA,13,Trifolium pratense,introduced,biennial ,legume,
2023,3,9,fire,SB,yes,1,0,AMBART,3,Ambrosia artemisiifolia,native,annual ,forb,
2023,3,9,fire,SB,yes,1,0,CONARV,2,Convolvulus arvensis ,introduced,perennial ,forb,
2023,3,9,fire,SB,yes,1,0,TRIREP,2,Trifolium repens ,introduced,perennial ,legume,
2023,4,10,fire,XX,yes,0,0,BARE,95,,,,,
2023,4,10,fire,XX,yes,0,0,LITTER,5,,,,,
2023,4,10,fire,XX,yes,1,0,MEDLUP,1,Medicago lupulina ,introduced,perennial ,legume,
2023,4,10,fire,XX,yes,1,0,SOLCAR,1,Solanum carolinense,native,perennial ,forb,
2023,4,10,fire,XX,yes,1,0,ELAUMB,15,Elaeagnus umbellata,introduced,,woody,woody
2023,4,10,fire,XX,yes,1,0,SOLCAN,80,Solidago canadensis ,native,perennial ,forb,
2023,4,10,fire,XX,yes,1,0,POAPRA,38,Poa pratensis ,introduced,perennial ,grass,
2023,4,10,fire,XX,yes,1,0,CONARV,4,Convolvulus arvensis ,introduced,perennial ,forb,
2023,4,10,fire,XX,yes,1,0,AMBART,2,Ambrosia artemisiifolia,native,annual ,forb,
2023,4,10,fire,XX,yes,1,0,PASSAT,1,Pastinaca sativa ,introduced,biennial ,forb,
2023,4,11,fire,SX,yes,0,0,BARE,88,,,,,
2023,4,11,fire,SX,yes,0,0,LITTER,12,,,,,
2023,4,11,fire,SX,yes,1,0,TRIPRA,20,Trifolium pratense,introduced,biennial ,legume,
2023,4,11,fire,SX,yes,1,0,PASSAT,1,Pastinaca sativa ,introduced,biennial ,forb,
2023,4,11,fire,SX,yes,1,0,SOLCAN,70,Solidago canadensis ,native,perennial ,forb,
2023,4,11,fire,SX,yes,1,0,DAUCAR,1,Daucus carota,introduced,biennial ,forb,
2023,4,11,fire,SX,yes,1,0,CONARV,2,Convolvulus arvensis ,introduced,perennial ,forb,
2023,4,11,fire,SX,yes,1,0,AMBART,2,Ambrosia artemisiifolia,native,annual ,forb,
2023,4,11,fire,SX,yes,1,0,MONFIS,10,Mondarda fistulosa ,native,perennial ,legume,
2023,4,11,fire,SX,yes,1,0,POAPRA,45,Poa pratensis ,introduced,perennial ,grass,
2023,4,11,fire,SX,yes,1,0,FESARU,38,Festuca arundinacea,introduced,perennial ,grass,
2023,4,12,fire,SB,yes,1,0,SOLCAN,12,Solidago canadensis ,native,perennial ,forb,
2023,4,12,fire,SB,yes,1,0,MONFIS,16,Mondarda fistulosa ,native,perennial ,legume,
2023,4,12,fire,SB,yes,1,0,MEDLUP,4,Medicago lupulina ,introduced,perennial ,legume,
2023,4,12,fire,SB,yes,1,0,SYMLAE,2,Symphyotrichum laeve ,native,perennial ,forb,
2023,4,12,fire,SB,yes,1,0,ELAUMB,18,Elaeagnus umbellata,introduced,,woody,woody
2023,4,12,fire,SB,yes,0,0,BARE,,,,,,
2023,4,12,fire,SB,yes,0,0,LITTER,,,,,,
2023,4,12,fire,SB,yes,1,0,PASSAT,3,Pastinaca sativa ,introduced,biennial ,forb,
2023,4,12,fire,SB,yes,1,0,POAPRA,50,Poa pratensis ,introduced,perennial ,grass,
2023,4,12,fire,SB,yes,1,0,TOXRAD,2,Toxicodendron radicans,native,perennial ,vine,
